time,south45-60deg-eta_c,south45-60deg-heat,south45-60deg-ira,south45-70deg-eta_c,south45-70deg-heat,south45-70deg-ira,south45-80deg-eta_c,south45-80deg-heat,south45-80deg-ira,south45-90deg-eta_c,south45-90deg-heat,south45-90deg-ira
2022-08-05 10:00:00,0.6373999769287675,422.0092730913688,662.0792098624917,0.5747759143904477,380.54718324761876,662.0792098624917,0.5073185933049149,335.88509340386884,662.0792098624917,0.43502801367216903,288.0230035601189,662.0792098624917
2022-08-05 11:00:00,0.6564134487436218,478.96624778526103,729.671594483636,0.5999086169606304,437.736277082136,729.671594483636,0.5390182506108665,393.30630637901106,729.671594483636,0.47374234969433004,345.6763356758861,729.671594483636
2022-08-05 12:00:00,0.6769026081512931,561.8449888483216,830.0233771927567,0.6274826898367829,520.8253013483217,830.0233771927567,0.5742074584215467,476.60561384832164,830.0233771927567,0.5170769139055846,429.18592634832163,830.0233771927567
2022-08-05 13:00:00,0.6659520186460967,502.85363379168996,755.0898859260292,0.6117305921055473,461.91158301044,755.0898859260292,0.5532712595095147,417.76953222918996,755.0898859260292,0.4905740208579991,370.42748144794,755.0898859260292
2022-08-05 14:00:00,0.6608197454349447,469.00727151637113,709.7355591390136,0.603413406147216,428.26395120387104,709.7355591390136,0.5414983453239877,384.3206308913711,709.7355591390136,0.47507456296525963,337.1773105788711,709.7355591390136
2022-08-05 15:00:00,0.6202209399319139,339.1237819585197,546.7789945881991,0.5457778533859856,298.4198659428948,546.7789945881991,0.4654823108538684,254.5159499272697,546.7789945881991,0.3793343123355624,207.41203391164473,546.7789945881991
2022-08-05 16:00:00,0.471921838099328,143.91510666826414,304.95538678159994,0.3379781615038451,103.06826096513913,304.95538678159994,0.193541146739223,59.021415262014145,304.95538678159994,0.038610793805461535,11.774569558889125,304.95538678159994
2022-08-05 17:00:00,0.04348945411754948,5.869889246060703,134.97270465144794,0.0,0.0,134.97270465144794,0.0,0.0,134.97270465144794,0.0,0.0,134.97270465144794
2022-08-05 18:00:00,0.0,0.0,50.997650146484375,0.0,0.0,50.997650146484375,0.0,0.0,50.997650146484375,0.0,0.0,50.997650146484375
2022-08-05 19:00:00,0.0,0.0,8.23619270324707,0.0,0.0,8.23619270324707,0.0,0.0,8.23619270324707,0.0,0.0,8.23619270324707
2022-08-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 05:00:00,0.0,0.0,10.254171371459961,0.0,0.0,10.254171371459961,0.0,0.0,10.254171371459961,0.0,0.0,10.254171371459961
2022-08-06 06:00:00,0.0,0.0,31.044718789729167,0.0,0.0,31.044718789729167,0.0,0.0,31.044718789729167,0.0,0.0,31.044718789729167
2022-08-06 07:00:00,0.0,0.0,124.74553647295495,0.0,0.0,124.74553647295495,0.0,0.0,124.74553647295495,0.0,0.0,124.74553647295495
2022-08-06 08:00:00,0.0,0.0,56.04561150317979,0.0,0.0,56.04561150317979,0.0,0.0,56.04561150317979,0.0,0.0,56.04561150317979
2022-08-06 09:00:00,0.0,0.0,51.560369932148056,0.0,0.0,51.560369932148056,0.0,0.0,51.560369932148056,0.0,0.0,51.560369932148056
2022-08-06 10:00:00,0.0,0.0,124.12714947507169,0.0,0.0,124.12714947507169,0.0,0.0,124.12714947507169,0.0,0.0,124.12714947507169
2022-08-06 11:00:00,0.0,0.0,173.83055855037176,0.0,0.0,173.83055855037176,0.0,0.0,173.83055855037176,0.0,0.0,173.83055855037176
2022-08-06 12:00:00,0.03726779517664558,7.560598113068433,202.87216019171413,0.0,0.0,202.87216019171413,0.0,0.0,202.87216019171413,0.0,0.0,202.87216019171413
2022-08-06 13:00:00,0.2889544368510719,84.73330963386002,293.24107481184603,0.13646115141837042,40.01601471198501,293.24107481184603,0.0,0.0,293.24107481184603,0.0,0.0,293.24107481184603
2022-08-06 14:00:00,0.0,0.0,177.3689580271675,0.0,0.0,177.3689580271675,0.0,0.0,177.3689580271675,0.0,0.0,177.3689580271675
2022-08-06 15:00:00,0.0,0.0,133.63045754129212,0.0,0.0,133.63045754129212,0.0,0.0,133.63045754129212,0.0,0.0,133.63045754129212
2022-08-06 16:00:00,0.0,0.0,137.3788792274502,0.0,0.0,137.3788792274502,0.0,0.0,137.3788792274502,0.0,0.0,137.3788792274502
2022-08-06 17:00:00,0.0,0.0,78.71452528653937,0.0,0.0,78.71452528653937,0.0,0.0,78.71452528653937,0.0,0.0,78.71452528653937
2022-08-06 18:00:00,0.0,0.0,45.06459426879883,0.0,0.0,45.06459426879883,0.0,0.0,45.06459426879883,0.0,0.0,45.06459426879883
2022-08-06 19:00:00,0.0,0.0,5.8628950119018555,0.0,0.0,5.8628950119018555,0.0,0.0,5.8628950119018555,0.0,0.0,5.8628950119018555
2022-08-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 05:00:00,0.0,0.0,22.21945571899414,0.0,0.0,22.21945571899414,0.0,0.0,22.21945571899414,0.0,0.0,22.21945571899414
2022-08-07 06:00:00,0.0,0.0,112.60829350829596,0.0,0.0,112.60829350829596,0.0,0.0,112.60829350829596,0.0,0.0,112.60829350829596
2022-08-07 07:00:00,0.13346762305583415,31.41846124917703,235.4013694844449,0.0,0.0,235.4013694844449,0.0,0.0,235.4013694844449,0.0,0.0,235.4013694844449
2022-08-07 08:00:00,0.1641514087114874,38.98844025474522,237.51511218079963,0.0,0.0,237.51511218079963,0.0,0.0,237.51511218079963,0.0,0.0,237.51511218079963
2022-08-07 09:00:00,0.3819862244688302,134.11865327573562,351.10861252191467,0.25528111307940704,89.63139741636061,351.10861252191467,0.11946201278206373,41.94414155698563,351.10861252191467,0.0,0.0,351.10861252191467
2022-08-07 10:00:00,0.4255151981187571,165.64297983216306,389.27629509941437,0.31142319943814745,121.22966928528805,389.27629509941437,0.1891108183703113,73.61635873841306,389.27629509941437,0.0585780549152487,22.803048191538053,389.27629509941437
2022-08-07 11:00:00,0.5279620440695537,270.97377486920374,513.2448021841237,0.44232904170432397,227.02308150982876,513.2448021841237,0.3504611978241243,179.87238815045373,513.2448021841237,0.25235851242895496,129.52169479107872,513.2448021841237
2022-08-07 12:00:00,0.5993324377908654,404.37387917402646,674.7071469459343,0.5346675769731155,360.74403542402644,674.7071469459343,0.4652599177212823,313.9141916740265,674.7071469459343,0.39110946003536573,263.8843479240265,674.7071469459343
2022-08-07 13:00:00,0.5941474328992863,385.6746536631009,649.1228141491886,0.5271416228246407,342.1796536631009,649.1228141491886,0.4552060830744263,295.4846536631009,649.1228141491886,0.378340813648643,245.5896536631009,649.1228141491886
2022-08-07 14:00:00,0.5257534028340466,254.64329994191863,484.33980373551,0.43607622127548995,211.20907142629363,484.33980373551,0.33979210802286297,164.57484291066865,484.33980373551,0.23690106307616543,114.74061439504364,484.33980373551
2022-08-07 15:00:00,0.4626791780702797,181.70278681253237,392.71874643326225,0.35214978958334253,138.29582392190736,392.71874643326225,0.2334720760442836,91.68886103128233,392.71874643326225,0.106646037453103,41.88189814065735,392.71874643326225
2022-08-07 16:00:00,0.2644069750849385,66.05434227942743,249.82072525964202,0.09024751520463478,22.545699701302432,249.82072525964202,0.0,0.0,249.82072525964202,0.0,0.0,249.82072525964202
2022-08-07 17:00:00,0.0,0.0,142.55586523507847,0.0,0.0,142.55586523507847,0.0,0.0,142.55586523507847,0.0,0.0,142.55586523507847
2022-08-07 18:00:00,0.0,0.0,63.20693588256836,0.0,0.0,63.20693588256836,0.0,0.0,63.20693588256836,0.0,0.0,63.20693588256836
2022-08-07 19:00:00,0.0,0.0,8.421621322631836,0.0,0.0,8.421621322631836,0.0,0.0,8.421621322631836,0.0,0.0,8.421621322631836
2022-08-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 05:00:00,0.0,0.0,18.46477699279785,0.0,0.0,18.46477699279785,0.0,0.0,18.46477699279785,0.0,0.0,18.46477699279785
2022-08-08 06:00:00,0.0,0.0,118.67767373557274,0.0,0.0,118.67767373557274,0.0,0.0,118.67767373557274,0.0,0.0,118.67767373557274
2022-08-08 07:00:00,0.25700900712393165,72.60718216598626,282.50831742630146,0.0977952212794358,27.62796341598624,282.50831742630146,0.0,0.0,282.50831742630146,0.0,0.0,282.50831742630146
2022-08-08 08:00:00,0.5004152588563178,241.8768692764748,483.3523059014552,0.4086798579142872,197.5363516983498,483.3523059014552,0.31032402719271523,149.9958341202248,483.3523059014552,0.20534776669160185,99.25531654209979,483.3523059014552
2022-08-08 09:00:00,0.6042297797080872,428.10810008495247,708.5187034173955,0.5422956569201544,384.2266157099525,708.5187034173955,0.4758450690275383,337.1451313349525,708.5187034173955,0.40487801603023915,286.8636469599525,708.5187034173955
2022-08-08 10:00:00,0.6269232633256757,480.5992635252619,766.5998243162959,0.5702797463577747,437.17635336901185,766.5998243162959,0.5094619524092417,390.5534432127618,766.5998243162959,0.44446988148007693,340.73053305651183,766.5998243162959
2022-08-08 11:00:00,0.5725908331723807,330.69506242331,577.541663723689,0.497583122307515,287.37498429831004,577.541663723689,0.4170346856370545,240.85490617331007,577.541663723689,0.3309455231609991,191.13482804831008,577.541663723689
2022-08-08 12:00:00,0.593626635585568,365.0347248085976,614.9230895755179,0.5237340821094201,322.0561798867226,614.9230895755179,0.4486376258131504,275.8776349648476,614.9230895755179,0.36833726669675904,226.4990900429726,614.9230895755179
2022-08-08 13:00:00,0.547012161784293,270.89907094719314,495.2340914387541,0.46048052208183976,228.04565297844306,495.2340914387541,0.36748729167850547,181.99223500969308,495.2340914387541,0.2680324705742899,132.73881704094305,495.2340914387541
2022-08-08 14:00:00,0.5548896955047206,278.41663363186495,501.75131361670134,0.46983894423857664,235.74230745998992,501.75131361670134,0.3784105315430408,189.86798128811492,501.75131361670134,0.28060445741811296,140.7936551162399,501.75131361670134
2022-08-08 15:00:00,0.4847615204671214,186.62966105291878,384.9927297717039,0.37424533042703834,144.08173136541882,384.9927297717039,0.2554172951167924,98.33380167791881,384.9927297717039,0.12827741453638364,49.38587199041879,384.9927297717039
2022-08-08 16:00:00,0.28451749477569116,67.63749915969306,237.72703050481073,0.10515207017471329,24.997489394068065,237.72703050481073,0.0,0.0,237.72703050481073,0.0,0.0,237.72703050481073
2022-08-08 17:00:00,0.0,0.0,100.22960759857625,0.0,0.0,100.22960759857625,0.0,0.0,100.22960759857625,0.0,0.0,100.22960759857625
2022-08-08 18:00:00,0.0,0.0,45.78063201904297,0.0,0.0,45.78063201904297,0.0,0.0,45.78063201904297,0.0,0.0,45.78063201904297
2022-08-08 19:00:00,0.0,0.0,6.576571464538574,0.0,0.0,6.576571464538574,0.0,0.0,6.576571464538574,0.0,0.0,6.576571464538574
2022-08-08 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-08 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 05:00:00,0.0,0.0,17.496946334838867,0.0,0.0,17.496946334838867,0.0,0.0,17.496946334838867,0.0,0.0,17.496946334838867
2022-08-09 06:00:00,0.0,0.0,121.33445216211207,0.0,0.0,121.33445216211207,0.0,0.0,121.33445216211207,0.0,0.0,121.33445216211207
2022-08-09 07:00:00,0.3190192326029869,98.97192497044462,310.23811374285765,0.17503403127904615,54.30222770481962,310.23811374285765,0.02073417208991374,6.432530439194643,310.23811374285765,0.0,0.0,310.23811374285765
2022-08-09 08:00:00,0.5298564649187947,273.9940917861448,517.1100287096372,0.4448530408766035,230.03796873926981,517.1100287096372,0.3536613786987391,182.88184569239485,517.1100287096372,0.25628147838520154,132.52572264551983,517.1100287096372
2022-08-09 09:00:00,0.6128566311799637,435.53100853618605,710.6572506160801,0.5517203473782997,392.08406517681107,710.6572506160801,0.48608118965643576,345.43712181743604,710.6572506160801,0.4159391580143723,295.59017845806113,710.6572506160801
2022-08-09 10:00:00,0.6509034248092301,559.7245252896748,859.9194657083292,0.6008062666423432,516.6450038052997,859.9194657083292,0.5469878297655203,470.36548232092474,859.9194657083292,0.4894481141787613,420.8859608365497,859.9194657083292
2022-08-09 11:00:00,0.6638132541761229,603.1506554773528,908.6149631434217,0.616782054287794,560.4174035242279,908.6149631434217,0.5662290105714375,514.4841515711029,908.6149631434217,0.5121541230270535,465.35089961797775,908.6149631434217
2022-08-09 12:00:00,0.6635568924964935,588.5801700037443,887.0078461386106,0.6156187882345271,546.0586953943694,887.0078461386106,0.564073049593755,500.3372207849943,887.0078461386106,0.5089196765741772,451.4157461756193,887.0078461386106
2022-08-09 13:00:00,0.6664183463381833,588.4714951884733,883.0361565253867,0.6185371803532947,546.1906944072233,883.0361565253867,0.567032153695938,500.7098936259734,883.0361565253867,0.5119032663661126,452.0290928447233,883.0361565253867
2022-08-09 14:00:00,0.6483557685759551,496.04742172712247,765.0852290813085,0.5932923949453973,453.91924789899747,765.0852290813085,0.5340464807580934,408.5910740708725,765.0852290813085,0.4706180260140432,360.06290024274745,765.0852290813085
2022-08-09 15:00:00,0.6011610182300393,349.2863788001545,581.0196739444891,0.5287205186114821,307.19702333140447,581.0196739444891,0.4507724602242596,261.9076678626545,581.0196739444891,0.3673168430683719,213.41831239390453,581.0196739444891
2022-08-09 16:00:00,0.4751388067779605,170.98245576237514,359.85790536001787,0.3578762951911763,128.78461396550014,359.85790536001787,0.23172138482049268,83.38677216862513,359.85790536001787,0.09667407566590974,34.788930371750155,359.85790536001787
2022-08-09 17:00:00,0.0,0.0,137.61401067657573,0.0,0.0,137.61401067657573,0.0,0.0,137.61401067657573,0.0,0.0,137.61401067657573
2022-08-09 18:00:00,0.0,0.0,41.783084869384766,0.0,0.0,41.783084869384766,0.0,0.0,41.783084869384766,0.0,0.0,41.783084869384766
2022-08-09 19:00:00,0.0,0.0,6.22308874130249,0.0,0.0,6.22308874130249,0.0,0.0,6.22308874130249,0.0,0.0,6.22308874130249
2022-08-09 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-09 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 05:00:00,0.0,0.0,16.754314422607422,0.0,0.0,16.754314422607422,0.0,0.0,16.754314422607422,0.0,0.0,16.754314422607422
2022-08-10 06:00:00,0.0,0.0,121.72382842988226,0.0,0.0,121.72382842988226,0.0,0.0,121.72382842988226,0.0,0.0,121.72382842988226
2022-08-10 07:00:00,0.3193655511489525,98.15388342434593,307.34023463465803,0.1743858806854768,53.595797486845925,307.34023463465803,0.018994296520549375,5.837711549345913,307.34023463465803,0.0,0.0,307.34023463465803
2022-08-10 08:00:00,0.5333351735623785,276.74814182915657,518.9009754984561,0.44881773437564965,232.89196018853156,518.9009754984561,0.35813341528100384,185.83577854790659,518.9009754984561,0.2612822162784409,135.57959690728157,518.9009754984561
2022-08-10 09:00:00,0.6141209314961603,437.2524812379982,711.9973588471183,0.5531695033481053,393.8552253786232,711.9973588471183,0.4877236765056767,347.25796951924815,711.9973588471183,0.4177834509688745,297.4607136598732,711.9973588471183
2022-08-10 10:00:00,0.6524782742645238,563.6992952619478,863.9357316492292,0.6026820784196087,520.6785823713228,863.9357316492292,0.5491819033517353,474.45786948069775,863.9357316492292,0.4919777490609038,425.0371565900728,863.9357316492292
2022-08-10 11:00:00,0.6566697688637504,573.1022204526555,872.7403751878305,0.607585243737042,530.2641735776555,872.7403751878305,0.5548341069913727,484.2261267026555,872.7403751878305,0.4984163586267425,434.98807982765555,872.7403751878305
2022-08-10 12:00:00,0.652144456469034,540.9550895036283,829.5019364767301,0.6007304857405324,498.3071012223783,829.5019364767301,0.5454587783880611,452.45911294112824,829.5019364767301,0.4863293344116203,403.4111246598783,829.5019364767301
2022-08-10 13:00:00,0.6466716592248893,505.561062728247,781.7894220603704,0.5923974459110918,463.130056868872,781.7894220603704,0.5340300587710656,417.499051009497,781.7894220603704,0.4715694978048106,368.668045150122,781.7894220603704
2022-08-10 14:00:00,0.6344991174630243,453.56154282196877,714.8340010865346,0.5753130917151692,411.25335922821887,714.8340010865346,0.5116505021844832,365.7451756344688,714.8340010865346,0.44351134887096644,317.03699204071887,714.8340010865346
2022-08-10 15:00:00,0.5926660954799919,334.7911639666726,564.8900224257471,0.5179348385444014,292.5762225604226,564.8900224257471,0.4375387621342898,247.16128115417263,564.8900224257471,0.35147786624965727,198.54633974792264,564.8900224257471
2022-08-10 16:00:00,0.47170252843649596,171.19429019407946,362.9284980971368,0.35494568793541303,128.81990542845446,362.9284980971368,0.22937168367679137,83.24552066282943,362.9284980971368,0.09498051566063112,34.471135897204434,362.9284980971368
2022-08-10 17:00:00,0.0,0.0,147.2644806102103,0.0,0.0,147.2644806102103,0.0,0.0,147.2644806102103,0.0,0.0,147.2644806102103
2022-08-10 18:00:00,0.0,0.0,41.80412292480469,0.0,0.0,41.80412292480469,0.0,0.0,41.80412292480469,0.0,0.0,41.80412292480469
2022-08-10 19:00:00,0.0,0.0,5.6590189933776855,0.0,0.0,5.6590189933776855,0.0,0.0,5.6590189933776855,0.0,0.0,5.6590189933776855
2022-08-10 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-10 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 05:00:00,0.0,0.0,16.15995216369629,0.0,0.0,16.15995216369629,0.0,0.0,16.15995216369629,0.0,0.0,16.15995216369629
2022-08-11 06:00:00,0.0,0.0,119.6481410784192,0.0,0.0,119.6481410784192,0.0,0.0,119.6481410784192,0.0,0.0,119.6481410784192
2022-08-11 07:00:00,0.31799355546134006,97.48672064604892,306.5682274743484,0.1726367527982897,52.92494330229893,306.5682274743484,0.016841816913270857,5.163165958548949,306.5682274743484,0.0,0.0,306.5682274743484
2022-08-11 08:00:00,0.5305012858311584,274.58958864850274,517.6040020681417,0.4456082282957565,230.6486023203777,517.6040020681417,0.3545328383455857,183.50761599225265,517.6040020681417,0.257275115980646,133.16662966412767,517.6040020681417
2022-08-11 09:00:00,0.6144595138892981,438.0021461737757,712.8250702823145,0.5535882588653408,394.61158953315066,712.8250702823145,0.48822782391013814,348.0210328925257,712.8250702823145,0.41837820902369,298.2304762519007,712.8250702823145
2022-08-11 10:00:00,0.6539563608843608,564.1007364424717,862.5969104110017,0.6042149389558309,521.1939395674717,862.5969104110017,0.5507637889244316,475.08714269247173,862.5969104110017,0.4936029107901628,425.7803458174717,862.5969104110017
2022-08-11 11:00:00,0.6684301387134169,619.6788661230185,927.0660166756782,0.6224835431338581,577.0833387792685,927.0660166756782,0.5730851976870409,531.2878114355186,927.0660166756782,0.5202351023729652,482.2922840917685,927.0660166756782
2022-08-11 12:00:00,0.6780642620286335,655.8435260938975,967.2291592713411,0.6343523725997094,613.5641120313975,967.2291592713411,0.5873320634759008,568.0846979688976,967.2291592713411,0.5370033346572075,519.4052839063975,967.2291592713411
2022-08-11 13:00:00,0.6707529062835152,602.0057367612384,897.5074593367193,0.6238156331766068,559.8791840268633,897.5074593367193,0.5733129300928103,514.5526312924883,897.5074593367193,0.5192447970321253,466.0260785581133,897.5074593367193
2022-08-11 14:00:00,0.6504164366738845,497.9605777380669,765.602696457903,0.5955451188211529,455.9509488318169,765.602696457903,0.5364940873717935,410.7413199255669,765.602696457903,0.4732633423258062,362.33169101931685,765.602696457903
2022-08-11 15:00:00,0.6000470255778176,344.76755215064907,574.5675546323287,0.5268815374014084,302.72903652564906,574.5675546323287,0.4481466432009369,257.490520900649,574.5675546323287,0.3638423429764032,209.052005275649,574.5675546323287
2022-08-11 16:00:00,0.4799389396430554,174.40379200156676,363.38745951990467,0.3639451098595837,132.25308887656675,363.38745951990467,0.23914525247068041,86.90238575156675,363.38745951990467,0.10553936747634526,38.351682626566756,363.38745951990467
2022-08-11 17:00:00,0.0,0.0,148.61502338651374,0.0,0.0,148.61502338651374,0.0,0.0,148.61502338651374,0.0,0.0,148.61502338651374
2022-08-11 18:00:00,0.0,0.0,52.82291030883789,0.0,0.0,52.82291030883789,0.0,0.0,52.82291030883789,0.0,0.0,52.82291030883789
2022-08-11 19:00:00,0.0,0.0,5.298828125,0.0,0.0,5.298828125,0.0,0.0,5.298828125,0.0,0.0,5.298828125
2022-08-11 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-11 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-12 05:00:00,0.0,0.0,15.544797897338867,0.0,0.0,15.544797897338867,0.0,0.0,15.544797897338867,0.0,0.0,15.544797897338867
2022-08-12 06:00:00,0.0,0.0,118.6490064363399,0.0,0.0,118.6490064363399,0.0,0.0,118.6490064363399,0.0,0.0,118.6490064363399
2022-08-12 07:00:00,0.3165680297236607,98.90985873023958,312.44424402735865,0.17316572526177498,54.10463412086457,312.44424402735865,0.019521593462145742,6.0994095114895535,312.44424402735865,0.0,0.0,312.44424402735865
2022-08-12 08:00:00,0.5327472648224496,281.20374941144894,527.8370589197987,0.44927520144049116,237.14410097394895,527.8370589197987,0.3597406611143243,189.88445253644892,527.8370589197987,0.26414364384394917,139.42480409894893,527.8370589197987
